HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17,Answer 18,Answer 19,Answer 20,Answer 21,Answer 22,Answer 23,Answer 24,Answer 25,Answer 26,Answer 27,Answer 28,Answer 29,Answer 30,Answer 31
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",358010RM5EUQE6940LBPHII9J61VXR,ALWGGK7LJCILU,Approved,"Sat Apr 09 17:10:30 PDT 2016","Sat Apr 09 17:13:44 PDT 2016",4[kxm/img0625.jpg],4[kxm/img0256.jpg],2[kxm/img0831.jpg*],3[kxm/img0463.jpg],3[kxm/img0428.jpg],4[kxm/img0473.jpg],4[kxm/img0411.jpg],2[kxm/img0717.jpg],3[kxm/img0802.jpg],4[kxm/img0667.jpg],3[kxm/img0826.jpg],1[kxm/img0745.jpg],4[kxm/img0114.jpg],1[kxm/img0596.jpg],3[kxm/img0768.jpg],2[kxm/img0786.jpg],4[kxm/img0044.jpg],4[kxm/img0812.jpg],4[kxm/img0735.jpg],5[kxm/img0076.jpg],4[kxm/img0108.jpg],2[kxm/img0676.jpg],4[kxm/img0229.jpg],3[kxm/img0280.jpg],4[kxm/img0749.jpg],3[kxm/img0339.jpg],3[kxm/img0371.jpg],4[kxm/img0353.jpg],4[kxm/img0451.jpg],1[kxm/img0522.jpg],2[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",3GU1KF0O4I26WJ979DA8MT2ZEI9BPG,A1PGDPGDI4XITB,Approved,"Sat Apr 09 23:16:07 PDT 2016","Sat Apr 09 23:18:50 PDT 2016",5[kxm/img0625.jpg],2[kxm/img0256.jpg],2[kxm/img0831.jpg*],3[kxm/img0463.jpg],5[kxm/img0428.jpg],5[kxm/img0473.jpg],5[kxm/img0411.jpg],5[kxm/img0717.jpg],5[kxm/img0802.jpg],5[kxm/img0667.jpg],5[kxm/img0826.jpg],1[kxm/img0745.jpg],2[kxm/img0114.jpg],2[kxm/img0596.jpg],5[kxm/img0768.jpg],5[kxm/img0786.jpg],5[kxm/img0044.jpg],2[kxm/img0812.jpg],5[kxm/img0735.jpg],5[kxm/img0076.jpg],4[kxm/img0108.jpg],2[kxm/img0676.jpg],5[kxm/img0229.jpg],4[kxm/img0280.jpg],3[kxm/img0749.jpg],3[kxm/img0339.jpg],5[kxm/img0371.jpg],5[kxm/img0353.jpg],5[kxm/img0451.jpg],4[kxm/img0522.jpg],5[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",3J2UYBXQQLDX2QOSW1EAWCFZSAJ60I,AKK8GB7UY4YAN,Approved,"Sun Apr 10 04:42:42 PDT 2016","Sun Apr 10 04:45:08 PDT 2016",5[kxm/img0625.jpg],4[kxm/img0256.jpg],3[kxm/img0831.jpg*],3[kxm/img0463.jpg],2[kxm/img0428.jpg],3[kxm/img0473.jpg],4[kxm/img0411.jpg],3[kxm/img0717.jpg],3[kxm/img0802.jpg],1[kxm/img0667.jpg],3[kxm/img0826.jpg],1[kxm/img0745.jpg],1[kxm/img0114.jpg],2[kxm/img0596.jpg],2[kxm/img0768.jpg],2[kxm/img0786.jpg],2[kxm/img0044.jpg],2[kxm/img0812.jpg],3[kxm/img0735.jpg],3[kxm/img0076.jpg],1[kxm/img0108.jpg],1[kxm/img0676.jpg],2[kxm/img0229.jpg],2[kxm/img0280.jpg],2[kxm/img0749.jpg],1[kxm/img0339.jpg],4[kxm/img0371.jpg],2[kxm/img0353.jpg],1[kxm/img0451.jpg],1[kxm/img0522.jpg],1[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",3KIBXJ1WD5VP4M100QAMWWGZRAWKO8,AFSL9DN5AHVVV,Approved,"Sun Apr 10 18:36:26 PDT 2016","Sun Apr 10 18:38:48 PDT 2016",3[kxm/img0625.jpg],3[kxm/img0256.jpg],1[kxm/img0831.jpg*],4[kxm/img0463.jpg],2[kxm/img0428.jpg],5[kxm/img0473.jpg],5[kxm/img0411.jpg],3[kxm/img0717.jpg],4[kxm/img0802.jpg],5[kxm/img0667.jpg],2[kxm/img0826.jpg],1[kxm/img0745.jpg],4[kxm/img0114.jpg],4[kxm/img0596.jpg],2[kxm/img0768.jpg],2[kxm/img0786.jpg],4[kxm/img0044.jpg],2[kxm/img0812.jpg],4[kxm/img0735.jpg],4[kxm/img0076.jpg],3[kxm/img0108.jpg],5[kxm/img0676.jpg],2[kxm/img0229.jpg],4[kxm/img0280.jpg],2[kxm/img0749.jpg],1[kxm/img0339.jpg],4[kxm/img0371.jpg],3[kxm/img0353.jpg],3[kxm/img0451.jpg],4[kxm/img0522.jpg],3[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",3EJPLAJKEMHU4BUI0VR22BILAJY6ZA,A2VUDBBMF22Y6P,Approved,"Mon Apr 11 01:28:33 PDT 2016","Mon Apr 11 01:30:52 PDT 2016",4[kxm/img0625.jpg],4[kxm/img0256.jpg],2[kxm/img0831.jpg*],2[kxm/img0463.jpg],2[kxm/img0428.jpg],5[kxm/img0473.jpg],3[kxm/img0411.jpg],1[kxm/img0717.jpg],1[kxm/img0802.jpg],2[kxm/img0667.jpg],3[kxm/img0826.jpg],2[kxm/img0745.jpg],1[kxm/img0114.jpg],1[kxm/img0596.jpg],1[kxm/img0768.jpg],2[kxm/img0786.jpg],3[kxm/img0044.jpg],3[kxm/img0812.jpg],4[kxm/img0735.jpg],5[kxm/img0076.jpg],5[kxm/img0108.jpg],1[kxm/img0676.jpg],4[kxm/img0229.jpg],1[kxm/img0280.jpg],1[kxm/img0749.jpg],2[kxm/img0339.jpg],2[kxm/img0371.jpg],2[kxm/img0353.jpg],2[kxm/img0451.jpg],1[kxm/img0522.jpg],2[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",3SEPORI8WN0VRD6LQ88EIGK762OZAT,AYDACGTCNQQL1,Approved,"Mon Apr 11 02:22:37 PDT 2016","Mon Apr 11 02:25:33 PDT 2016",4[kxm/img0625.jpg],4[kxm/img0256.jpg],3[kxm/img0831.jpg*],4[kxm/img0463.jpg],2[kxm/img0428.jpg],4[kxm/img0473.jpg],4[kxm/img0411.jpg],2[kxm/img0717.jpg],4[kxm/img0802.jpg],4[kxm/img0667.jpg],4[kxm/img0826.jpg],1[kxm/img0745.jpg],3[kxm/img0114.jpg],2[kxm/img0596.jpg],4[kxm/img0768.jpg],5[kxm/img0786.jpg],5[kxm/img0044.jpg],4[kxm/img0812.jpg],3[kxm/img0735.jpg],1[kxm/img0076.jpg],3[kxm/img0108.jpg],3[kxm/img0676.jpg],4[kxm/img0229.jpg],3[kxm/img0280.jpg],2[kxm/img0749.jpg],4[kxm/img0339.jpg],5[kxm/img0371.jpg],4[kxm/img0353.jpg],4[kxm/img0451.jpg],3[kxm/img0522.jpg],4[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",3PS7W85Z8Z3L0INHSA5W0X86FPX9TN,AWGPEQB9IGWOH,Approved,"Mon Apr 11 06:31:34 PDT 2016","Mon Apr 11 06:37:26 PDT 2016",4[kxm/img0625.jpg],3[kxm/img0256.jpg],1[kxm/img0831.jpg*],4[kxm/img0463.jpg],2[kxm/img0428.jpg],5[kxm/img0473.jpg],5[kxm/img0411.jpg],3[kxm/img0717.jpg],4[kxm/img0802.jpg],3[kxm/img0667.jpg],4[kxm/img0826.jpg],1[kxm/img0745.jpg],3[kxm/img0114.jpg],1[kxm/img0596.jpg],2[kxm/img0768.jpg],4[kxm/img0786.jpg],4[kxm/img0044.jpg],3[kxm/img0812.jpg],4[kxm/img0735.jpg],4[kxm/img0076.jpg],3[kxm/img0108.jpg],4[kxm/img0676.jpg],4[kxm/img0229.jpg],1[kxm/img0280.jpg],1[kxm/img0749.jpg],4[kxm/img0339.jpg],5[kxm/img0371.jpg],3[kxm/img0353.jpg],3[kxm/img0451.jpg],3[kxm/img0522.jpg],3[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",34T446B1C0FMI7XT6SRDIC79OZAC02,A3CUB03HWBTDYA,Approved,"Mon Apr 11 07:48:55 PDT 2016","Mon Apr 11 07:53:52 PDT 2016",4[kxm/img0625.jpg],4[kxm/img0256.jpg],2[kxm/img0831.jpg*],3[kxm/img0463.jpg],3[kxm/img0428.jpg],3[kxm/img0473.jpg],3[kxm/img0411.jpg],2[kxm/img0717.jpg],4[kxm/img0802.jpg],2[kxm/img0667.jpg],3[kxm/img0826.jpg],1[kxm/img0745.jpg],3[kxm/img0114.jpg],1[kxm/img0596.jpg],2[kxm/img0768.jpg],3[kxm/img0786.jpg],2[kxm/img0044.jpg],3[kxm/img0812.jpg],2[kxm/img0735.jpg],2[kxm/img0076.jpg],2[kxm/img0108.jpg],1[kxm/img0676.jpg],3[kxm/img0229.jpg],1[kxm/img0280.jpg],1[kxm/img0749.jpg],3[kxm/img0339.jpg],3[kxm/img0371.jpg],2[kxm/img0353.jpg],3[kxm/img0451.jpg],1[kxm/img0522.jpg],2[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",33JKGHPFYCV2CP1RKNNPWK8YQ6TMN9,ACN8N7V5QNSSS,Approved,"Mon Apr 11 08:32:32 PDT 2016","Mon Apr 11 08:35:39 PDT 2016",5[kxm/img0625.jpg],5[kxm/img0256.jpg],4[kxm/img0831.jpg*],4[kxm/img0463.jpg],5[kxm/img0428.jpg],5[kxm/img0473.jpg],4[kxm/img0411.jpg],5[kxm/img0717.jpg],4[kxm/img0802.jpg],1[kxm/img0667.jpg],5[kxm/img0826.jpg],4[kxm/img0745.jpg],5[kxm/img0114.jpg],4[kxm/img0596.jpg],4[kxm/img0768.jpg],5[kxm/img0786.jpg],5[kxm/img0044.jpg],5[kxm/img0812.jpg],3[kxm/img0735.jpg],4[kxm/img0076.jpg],5[kxm/img0108.jpg],3[kxm/img0676.jpg],4[kxm/img0229.jpg],4[kxm/img0280.jpg],4[kxm/img0749.jpg],4[kxm/img0339.jpg],5[kxm/img0371.jpg],4[kxm/img0353.jpg],5[kxm/img0451.jpg],4[kxm/img0522.jpg],4[kxm/img0420.jpg],
3DIIW4IV8PWR7E30R150HYZZ2AO4IU,"kxm_150-179","sample#command",3EFE17QCRC6D0OSL1MOY39A8WJ9HSE,AXS9LTZ30XHO9,Approved,"Mon Apr 11 09:51:34 PDT 2016","Mon Apr 11 09:53:43 PDT 2016",4[kxm/img0625.jpg],4[kxm/img0256.jpg],4[kxm/img0831.jpg*],3[kxm/img0463.jpg],3[kxm/img0428.jpg],3[kxm/img0473.jpg],4[kxm/img0411.jpg],5[kxm/img0717.jpg],5[kxm/img0802.jpg],5[kxm/img0667.jpg],4[kxm/img0826.jpg],3[kxm/img0745.jpg],3[kxm/img0114.jpg],3[kxm/img0596.jpg],3[kxm/img0768.jpg],4[kxm/img0786.jpg],4[kxm/img0044.jpg],3[kxm/img0812.jpg],5[kxm/img0735.jpg],5[kxm/img0076.jpg],4[kxm/img0108.jpg],5[kxm/img0676.jpg],4[kxm/img0229.jpg],4[kxm/img0280.jpg],5[kxm/img0749.jpg],3[kxm/img0339.jpg],4[kxm/img0371.jpg],4[kxm/img0353.jpg],5[kxm/img0451.jpg],4[kxm/img0522.jpg],3[kxm/img0420.jpg],
