HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17,Answer 18,Answer 19,Answer 20,Answer 21,Answer 22,Answer 23,Answer 24,Answer 25,Answer 26,Answer 27,Answer 28,Answer 29,Answer 30,Answer 31
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",39GAF6DQWR1IO5OBTSQIM9E8EX7V1W,A2QHW6YQY7VGHJ,Approved,"Sun Apr 10 22:55:51 PDT 2016","Sun Apr 10 22:59:14 PDT 2016",4[kxm/img0666.jpg],3[kxm/img0395.jpg],1[kxm/img0821.jpg],4[kxm/img0595.jpg],3[kxm/img0201.jpg],5[kxm/img0071.jpg],3[kxm/img0532.jpg],4[kxm/img0642.jpg],3[kxm/img0343.jpg],3[kxm/img0247.jpg],5[kxm/img0445.jpg],5[kxm/img0065.jpg],4[kxm/img0319.jpg],3[kxm/img0687.jpg],1[kxm/img0558.jpg*],2[kxm/img0118.jpg],4[kxm/img0744.jpg],4[kxm/img0646.jpg],4[kxm/img0613.jpg],4[kxm/img0632.jpg],4[kxm/img0724.jpg],4[kxm/img0834.jpg],4[kxm/img0120.jpg],4[kxm/img0470.jpg],4[kxm/img0840.jpg],4[kxm/img0809.jpg],4[kxm/img0559.jpg],4[kxm/img0377.jpg],2[kxm/img0424.jpg],4[kxm/img0857.jpg],3[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",378XPAWRUCE9WNHBQ4KSILHHAPHIAA,A24INCHOGUAQ93,Approved,"Sun Apr 10 23:02:43 PDT 2016","Sun Apr 10 23:09:02 PDT 2016",3[kxm/img0666.jpg],2[kxm/img0395.jpg],3[kxm/img0821.jpg],5[kxm/img0595.jpg],2[kxm/img0201.jpg],5[kxm/img0071.jpg],4[kxm/img0532.jpg],3[kxm/img0642.jpg],2[kxm/img0343.jpg],2[kxm/img0247.jpg],3[kxm/img0445.jpg],5[kxm/img0065.jpg],4[kxm/img0319.jpg],4[kxm/img0687.jpg],5[kxm/img0558.jpg*],5[kxm/img0118.jpg],3[kxm/img0744.jpg],1[kxm/img0646.jpg],4[kxm/img0613.jpg],3[kxm/img0632.jpg],3[kxm/img0724.jpg],4[kxm/img0834.jpg],4[kxm/img0120.jpg],2[kxm/img0470.jpg],2[kxm/img0840.jpg],3[kxm/img0809.jpg],5[kxm/img0559.jpg],1[kxm/img0377.jpg],3[kxm/img0424.jpg],4[kxm/img0857.jpg],4[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3Z7EFSHGN9FUFX3494GKRQUKY6UCXW,A3CUB03HWBTDYA,Approved,"Mon Apr 11 07:43:09 PDT 2016","Mon Apr 11 07:47:35 PDT 2016",2[kxm/img0666.jpg],4[kxm/img0395.jpg],1[kxm/img0821.jpg],5[kxm/img0595.jpg],4[kxm/img0201.jpg],5[kxm/img0071.jpg],4[kxm/img0532.jpg],3[kxm/img0642.jpg],4[kxm/img0343.jpg],4[kxm/img0247.jpg],4[kxm/img0445.jpg],4[kxm/img0065.jpg],4[kxm/img0319.jpg],1[kxm/img0687.jpg],1[kxm/img0558.jpg*],2[kxm/img0118.jpg],3[kxm/img0744.jpg],3[kxm/img0646.jpg],2[kxm/img0613.jpg],3[kxm/img0632.jpg],3[kxm/img0724.jpg],3[kxm/img0834.jpg],3[kxm/img0120.jpg],3[kxm/img0470.jpg],3[kxm/img0840.jpg],3[kxm/img0809.jpg],3[kxm/img0559.jpg],3[kxm/img0377.jpg],2[kxm/img0424.jpg],3[kxm/img0857.jpg],3[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3JJVG1YBEBY239ROPY1UONXINMPB5J,ACN8N7V5QNSSS,Approved,"Mon Apr 11 08:29:48 PDT 2016","Mon Apr 11 08:31:43 PDT 2016",4[kxm/img0666.jpg],4[kxm/img0395.jpg],2[kxm/img0821.jpg],4[kxm/img0595.jpg],5[kxm/img0201.jpg],5[kxm/img0071.jpg],5[kxm/img0532.jpg],4[kxm/img0642.jpg],5[kxm/img0343.jpg],5[kxm/img0247.jpg],4[kxm/img0445.jpg],5[kxm/img0065.jpg],5[kxm/img0319.jpg],3[kxm/img0687.jpg],4[kxm/img0558.jpg*],4[kxm/img0118.jpg],4[kxm/img0744.jpg],4[kxm/img0646.jpg],4[kxm/img0613.jpg],4[kxm/img0632.jpg],4[kxm/img0724.jpg],5[kxm/img0834.jpg],4[kxm/img0120.jpg],3[kxm/img0470.jpg],4[kxm/img0840.jpg],4[kxm/img0809.jpg],5[kxm/img0559.jpg],4[kxm/img0377.jpg],5[kxm/img0424.jpg],5[kxm/img0857.jpg],4[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3MH9DQ757WDFF5PE6L1GXAGV2GCGUP,A2HV9CYJH2IQYE,Approved,"Mon Apr 11 08:47:18 PDT 2016","Mon Apr 11 08:49:52 PDT 2016",4[kxm/img0666.jpg],2[kxm/img0395.jpg],1[kxm/img0821.jpg],4[kxm/img0595.jpg],3[kxm/img0201.jpg],3[kxm/img0071.jpg],4[kxm/img0532.jpg],3[kxm/img0642.jpg],2[kxm/img0343.jpg],2[kxm/img0247.jpg],4[kxm/img0445.jpg],4[kxm/img0065.jpg],2[kxm/img0319.jpg],1[kxm/img0687.jpg],3[kxm/img0558.jpg*],3[kxm/img0118.jpg],4[kxm/img0744.jpg],4[kxm/img0646.jpg],4[kxm/img0613.jpg],3[kxm/img0632.jpg],3[kxm/img0724.jpg],4[kxm/img0834.jpg],3[kxm/img0120.jpg],2[kxm/img0470.jpg],2[kxm/img0840.jpg],3[kxm/img0809.jpg],4[kxm/img0559.jpg],3[kxm/img0377.jpg],2[kxm/img0424.jpg],4[kxm/img0857.jpg],4[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3WLEIWSYHOIKVPBN779SCRX4YP92HV,A21O2EUVFOJKMK,Approved,"Mon Apr 11 09:42:20 PDT 2016","Mon Apr 11 09:48:57 PDT 2016",4[kxm/img0666.jpg],5[kxm/img0395.jpg],3[kxm/img0821.jpg],4[kxm/img0595.jpg],3[kxm/img0201.jpg],4[kxm/img0071.jpg],3[kxm/img0532.jpg],3[kxm/img0642.jpg],3[kxm/img0343.jpg],2[kxm/img0247.jpg],3[kxm/img0445.jpg],3[kxm/img0065.jpg],1[kxm/img0319.jpg],3[kxm/img0687.jpg],1[kxm/img0558.jpg*],4[kxm/img0118.jpg],3[kxm/img0744.jpg],3[kxm/img0646.jpg],3[kxm/img0613.jpg],3[kxm/img0632.jpg],3[kxm/img0724.jpg],3[kxm/img0834.jpg],5[kxm/img0120.jpg],4[kxm/img0470.jpg],2[kxm/img0840.jpg],2[kxm/img0809.jpg],2[kxm/img0559.jpg],1[kxm/img0377.jpg],1[kxm/img0424.jpg],4[kxm/img0857.jpg],4[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3NC5L260MONEO09MZFJPGJOUJFSOFP,AXS9LTZ30XHO9,Approved,"Mon Apr 11 09:47:18 PDT 2016","Mon Apr 11 09:50:27 PDT 2016",5[kxm/img0666.jpg],5[kxm/img0395.jpg],5[kxm/img0821.jpg],4[kxm/img0595.jpg],4[kxm/img0201.jpg],5[kxm/img0071.jpg],5[kxm/img0532.jpg],3[kxm/img0642.jpg],5[kxm/img0343.jpg],5[kxm/img0247.jpg],4[kxm/img0445.jpg],5[kxm/img0065.jpg],5[kxm/img0319.jpg],4[kxm/img0687.jpg],5[kxm/img0558.jpg*],5[kxm/img0118.jpg],5[kxm/img0744.jpg],4[kxm/img0646.jpg],4[kxm/img0613.jpg],3[kxm/img0632.jpg],3[kxm/img0724.jpg],4[kxm/img0834.jpg],5[kxm/img0120.jpg],3[kxm/img0470.jpg],3[kxm/img0840.jpg],3[kxm/img0809.jpg],5[kxm/img0559.jpg],3[kxm/img0377.jpg],3[kxm/img0424.jpg],5[kxm/img0857.jpg],4[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3GS6S824SQYYH1V5OPTC5IAPO8ENW8,A3A2OWUFY0GFOC,Approved,"Mon Apr 11 09:55:18 PDT 2016","Mon Apr 11 09:59:13 PDT 2016",4[kxm/img0666.jpg],1[kxm/img0395.jpg],4[kxm/img0821.jpg],4[kxm/img0595.jpg],4[kxm/img0201.jpg],5[kxm/img0071.jpg],5[kxm/img0532.jpg],3[kxm/img0642.jpg],3[kxm/img0343.jpg],5[kxm/img0247.jpg],4[kxm/img0445.jpg],5[kxm/img0065.jpg],5[kxm/img0319.jpg],4[kxm/img0687.jpg],3[kxm/img0558.jpg*],5[kxm/img0118.jpg],4[kxm/img0744.jpg],4[kxm/img0646.jpg],5[kxm/img0613.jpg],4[kxm/img0632.jpg],4[kxm/img0724.jpg],4[kxm/img0834.jpg],5[kxm/img0120.jpg],2[kxm/img0470.jpg],3[kxm/img0840.jpg],3[kxm/img0809.jpg],2[kxm/img0559.jpg],4[kxm/img0377.jpg],4[kxm/img0424.jpg],5[kxm/img0857.jpg],2[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3B3WTRP3DB3RGJT49VL0ZAZGFC992K,A1HWC6BN72YBEA,Approved,"Mon Apr 11 11:25:18 PDT 2016","Mon Apr 11 11:28:16 PDT 2016",5[kxm/img0666.jpg],4[kxm/img0395.jpg],3[kxm/img0821.jpg],5[kxm/img0595.jpg],2[kxm/img0201.jpg],3[kxm/img0071.jpg],3[kxm/img0532.jpg],2[kxm/img0642.jpg],3[kxm/img0343.jpg],4[kxm/img0247.jpg],3[kxm/img0445.jpg],5[kxm/img0065.jpg],2[kxm/img0319.jpg],5[kxm/img0687.jpg],2[kxm/img0558.jpg*],2[kxm/img0118.jpg],2[kxm/img0744.jpg],2[kxm/img0646.jpg],4[kxm/img0613.jpg],2[kxm/img0632.jpg],2[kxm/img0724.jpg],1[kxm/img0834.jpg],2[kxm/img0120.jpg],4[kxm/img0470.jpg],2[kxm/img0840.jpg],2[kxm/img0809.jpg],4[kxm/img0559.jpg],2[kxm/img0377.jpg],1[kxm/img0424.jpg],2[kxm/img0857.jpg],2[kxm/img0648.jpg],
3IZPORCT1FAYCPUEWVJSPF9UUBTHRX,"kxm_120-149","sample#command",3WMOAN2SRBYL2CV0YFOGJGRBH24VN4,A38MQR0VD8966Y,Approved,"Mon Apr 11 22:36:43 PDT 2016","Mon Apr 11 22:39:08 PDT 2016",4[kxm/img0666.jpg],4[kxm/img0395.jpg],3[kxm/img0821.jpg],5[kxm/img0595.jpg],5[kxm/img0201.jpg],5[kxm/img0071.jpg],5[kxm/img0532.jpg],5[kxm/img0642.jpg],5[kxm/img0343.jpg],5[kxm/img0247.jpg],5[kxm/img0445.jpg],5[kxm/img0065.jpg],5[kxm/img0319.jpg],4[kxm/img0687.jpg],4[kxm/img0558.jpg*],5[kxm/img0118.jpg],5[kxm/img0744.jpg],4[kxm/img0646.jpg],5[kxm/img0613.jpg],4[kxm/img0632.jpg],5[kxm/img0724.jpg],5[kxm/img0834.jpg],5[kxm/img0120.jpg],5[kxm/img0470.jpg],4[kxm/img0840.jpg],4[kxm/img0809.jpg],5[kxm/img0559.jpg],4[kxm/img0377.jpg],4[kxm/img0424.jpg],5[kxm/img0857.jpg],5[kxm/img0648.jpg],
