HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17,Answer 18,Answer 19,Answer 20,Answer 21,Answer 22,Answer 23,Answer 24,Answer 25,Answer 26,Answer 27,Answer 28,Answer 29,Answer 30,Answer 31
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3AZHRG4CU4LY571ADZGCP93FIGW03F,A58QOLDFC179Q,Approved,"Sat Apr 09 18:57:24 PDT 2016","Sat Apr 09 18:59:39 PDT 2016",4[kxm/img0178.jpg],4[kxm/img0459.jpg],5[kxm/img0327.jpg],4[kxm/img0156.jpg],4[kxm/img0633.jpg],5[kxm/img0330.jpg],3[kxm/img0803.jpg],3[kxm/img0073.jpg*],3[kxm/img0628.jpg],2[kxm/img0612.jpg],5[kxm/img0453.jpg],4[kxm/img0094.jpg],5[kxm/img0029.jpg],2[kxm/img0016.jpg],3[kxm/img0321.jpg],3[kxm/img0485.jpg],4[kxm/img0246.jpg],3[kxm/img0569.jpg],4[kxm/img0308.jpg],4[kxm/img0546.jpg],4[kxm/img0553.jpg],3[kxm/img0231.jpg],2[kxm/img0495.jpg],3[kxm/img0506.jpg],5[kxm/img0271.jpg],4[kxm/img0693.jpg],1[kxm/img0793.jpg],2[kxm/img0806.jpg],3[kxm/img0008.jpg],5[kxm/img0251.jpg],2[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3Z4GS9HPNVBUO12H0A4BH5PIV0P770,A3KCG6O1OOK3Y5,Approved,"Sun Apr 10 08:54:54 PDT 2016","Sun Apr 10 08:58:18 PDT 2016",2[kxm/img0178.jpg],1[kxm/img0459.jpg],4[kxm/img0327.jpg],3[kxm/img0156.jpg],5[kxm/img0633.jpg],4[kxm/img0330.jpg],4[kxm/img0803.jpg],5[kxm/img0073.jpg*],5[kxm/img0628.jpg],5[kxm/img0612.jpg],4[kxm/img0453.jpg],5[kxm/img0094.jpg],2[kxm/img0029.jpg],5[kxm/img0016.jpg],4[kxm/img0321.jpg],5[kxm/img0485.jpg],5[kxm/img0246.jpg],3[kxm/img0569.jpg],5[kxm/img0308.jpg],5[kxm/img0546.jpg],3[kxm/img0553.jpg],5[kxm/img0231.jpg],4[kxm/img0495.jpg],5[kxm/img0506.jpg],4[kxm/img0271.jpg],3[kxm/img0693.jpg],5[kxm/img0793.jpg],2[kxm/img0806.jpg],2[kxm/img0008.jpg],3[kxm/img0251.jpg],5[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3TU5ZICBRD28UXCF6E5NVW28BBT8QU,A3CPPBPJ602FG1,Approved,"Sun Apr 10 21:00:15 PDT 2016","Sun Apr 10 21:02:18 PDT 2016",2[kxm/img0178.jpg],3[kxm/img0459.jpg],4[kxm/img0327.jpg],3[kxm/img0156.jpg],3[kxm/img0633.jpg],3[kxm/img0330.jpg],3[kxm/img0803.jpg],1[kxm/img0073.jpg*],4[kxm/img0628.jpg],5[kxm/img0612.jpg],4[kxm/img0453.jpg],4[kxm/img0094.jpg],3[kxm/img0029.jpg],5[kxm/img0016.jpg],5[kxm/img0321.jpg],5[kxm/img0485.jpg],3[kxm/img0246.jpg],3[kxm/img0569.jpg],3[kxm/img0308.jpg],4[kxm/img0546.jpg],2[kxm/img0553.jpg],5[kxm/img0231.jpg],5[kxm/img0495.jpg],5[kxm/img0506.jpg],3[kxm/img0271.jpg],5[kxm/img0693.jpg],5[kxm/img0793.jpg],3[kxm/img0806.jpg],3[kxm/img0008.jpg],3[kxm/img0251.jpg],1[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3SPJ03342146NGZKOSJ8X8EOQW3JYT,ACN8N7V5QNSSS,Approved,"Mon Apr 11 08:41:05 PDT 2016","Mon Apr 11 08:42:56 PDT 2016",4[kxm/img0178.jpg],4[kxm/img0459.jpg],5[kxm/img0327.jpg],4[kxm/img0156.jpg],4[kxm/img0633.jpg],3[kxm/img0330.jpg],3[kxm/img0803.jpg],1[kxm/img0073.jpg*],4[kxm/img0628.jpg],5[kxm/img0612.jpg],3[kxm/img0453.jpg],3[kxm/img0094.jpg],3[kxm/img0029.jpg],3[kxm/img0016.jpg],3[kxm/img0321.jpg],3[kxm/img0485.jpg],4[kxm/img0246.jpg],4[kxm/img0569.jpg],5[kxm/img0308.jpg],4[kxm/img0546.jpg],5[kxm/img0553.jpg],4[kxm/img0231.jpg],5[kxm/img0495.jpg],4[kxm/img0506.jpg],4[kxm/img0271.jpg],4[kxm/img0693.jpg],3[kxm/img0793.jpg],4[kxm/img0806.jpg],4[kxm/img0008.jpg],4[kxm/img0251.jpg],3[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3W2LOLRXLBGS1ZTGSIRQQRL42YPKRS,A2HV9CYJH2IQYE,Approved,"Mon Apr 11 08:53:34 PDT 2016","Mon Apr 11 08:56:39 PDT 2016",1[kxm/img0178.jpg],2[kxm/img0459.jpg],2[kxm/img0327.jpg],3[kxm/img0156.jpg],3[kxm/img0633.jpg],4[kxm/img0330.jpg],4[kxm/img0803.jpg],3[kxm/img0073.jpg*],3[kxm/img0628.jpg],4[kxm/img0612.jpg],1[kxm/img0453.jpg],4[kxm/img0094.jpg],2[kxm/img0029.jpg],4[kxm/img0016.jpg],2[kxm/img0321.jpg],4[kxm/img0485.jpg],4[kxm/img0246.jpg],4[kxm/img0569.jpg],4[kxm/img0308.jpg],3[kxm/img0546.jpg],3[kxm/img0553.jpg],2[kxm/img0231.jpg],3[kxm/img0495.jpg],4[kxm/img0506.jpg],2[kxm/img0271.jpg],4[kxm/img0693.jpg],3[kxm/img0793.jpg],1[kxm/img0806.jpg],1[kxm/img0008.jpg],2[kxm/img0251.jpg],1[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3VELCLL3GKKTS82LTDLE4NBMQ4K1FH,AXS9LTZ30XHO9,Approved,"Mon Apr 11 09:56:27 PDT 2016","Mon Apr 11 09:58:36 PDT 2016",4[kxm/img0178.jpg],3[kxm/img0459.jpg],5[kxm/img0327.jpg],3[kxm/img0156.jpg],5[kxm/img0633.jpg],4[kxm/img0330.jpg],4[kxm/img0803.jpg],1[kxm/img0073.jpg*],3[kxm/img0628.jpg],5[kxm/img0612.jpg],5[kxm/img0453.jpg],4[kxm/img0094.jpg],3[kxm/img0029.jpg],3[kxm/img0016.jpg],3[kxm/img0321.jpg],3[kxm/img0485.jpg],5[kxm/img0246.jpg],3[kxm/img0569.jpg],5[kxm/img0308.jpg],4[kxm/img0546.jpg],4[kxm/img0553.jpg],5[kxm/img0231.jpg],5[kxm/img0495.jpg],4[kxm/img0506.jpg],5[kxm/img0271.jpg],4[kxm/img0693.jpg],3[kxm/img0793.jpg],5[kxm/img0806.jpg],5[kxm/img0008.jpg],3[kxm/img0251.jpg],3[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3B1NLC6UGZX2N0HIPZ2MN4TWU15GPI,A3M6WUHU9642ZT,Approved,"Mon Apr 11 19:38:29 PDT 2016","Mon Apr 11 19:43:11 PDT 2016",2[kxm/img0178.jpg],4[kxm/img0459.jpg],5[kxm/img0327.jpg],2[kxm/img0156.jpg],5[kxm/img0633.jpg],4[kxm/img0330.jpg],4[kxm/img0803.jpg],5[kxm/img0073.jpg*],4[kxm/img0628.jpg],5[kxm/img0612.jpg],1[kxm/img0453.jpg],4[kxm/img0094.jpg],4[kxm/img0029.jpg],5[kxm/img0016.jpg],5[kxm/img0321.jpg],4[kxm/img0485.jpg],5[kxm/img0246.jpg],3[kxm/img0569.jpg],4[kxm/img0308.jpg],4[kxm/img0546.jpg],4[kxm/img0553.jpg],5[kxm/img0231.jpg],4[kxm/img0495.jpg],5[kxm/img0506.jpg],1[kxm/img0271.jpg],3[kxm/img0693.jpg],1[kxm/img0793.jpg],5[kxm/img0806.jpg],5[kxm/img0008.jpg],3[kxm/img0251.jpg],5[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",308XBLVESI5R8WPMM5EXRO2EF7ARBF,A38MQR0VD8966Y,Approved,"Mon Apr 11 21:50:41 PDT 2016","Mon Apr 11 21:53:06 PDT 2016",2[kxm/img0178.jpg],4[kxm/img0459.jpg],4[kxm/img0327.jpg],3[kxm/img0156.jpg],2[kxm/img0633.jpg],1[kxm/img0330.jpg],4[kxm/img0803.jpg],1[kxm/img0073.jpg*],3[kxm/img0628.jpg],3[kxm/img0612.jpg],2[kxm/img0453.jpg],4[kxm/img0094.jpg],3[kxm/img0029.jpg],4[kxm/img0016.jpg],4[kxm/img0321.jpg],4[kxm/img0485.jpg],3[kxm/img0246.jpg],4[kxm/img0569.jpg],3[kxm/img0308.jpg],4[kxm/img0546.jpg],3[kxm/img0553.jpg],5[kxm/img0231.jpg],5[kxm/img0495.jpg],5[kxm/img0506.jpg],4[kxm/img0271.jpg],4[kxm/img0693.jpg],1[kxm/img0793.jpg],3[kxm/img0806.jpg],3[kxm/img0008.jpg],4[kxm/img0251.jpg],5[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3R6BYFZZP7D1I9NE066LZWFNVM8XFK,A1ESKJFDQUMBL4,Approved,"Tue Apr 12 03:44:06 PDT 2016","Tue Apr 12 03:53:16 PDT 2016",2[kxm/img0178.jpg],3[kxm/img0459.jpg],3[kxm/img0327.jpg],3[kxm/img0156.jpg],4[kxm/img0633.jpg],4[kxm/img0330.jpg],4[kxm/img0803.jpg],4[kxm/img0073.jpg*],4[kxm/img0628.jpg],3[kxm/img0612.jpg],3[kxm/img0453.jpg],2[kxm/img0094.jpg],3[kxm/img0029.jpg],4[kxm/img0016.jpg],3[kxm/img0321.jpg],4[kxm/img0485.jpg],4[kxm/img0246.jpg],3[kxm/img0569.jpg],3[kxm/img0308.jpg],3[kxm/img0546.jpg],3[kxm/img0553.jpg],5[kxm/img0231.jpg],3[kxm/img0495.jpg],4[kxm/img0506.jpg],4[kxm/img0271.jpg],4[kxm/img0693.jpg],2[kxm/img0793.jpg],4[kxm/img0806.jpg],4[kxm/img0008.jpg],3[kxm/img0251.jpg],4[kxm/img0081.jpg],
3MJ28H2Y1E9JZJI3311F6N1ZEFIO5E,"kxm_240-269","sample#command",3LKC68YZ3A4GZMVHP4TPK7AUEM5OWI,A1RYG32Q6PL0I3,Approved,"Tue Apr 12 05:50:38 PDT 2016","Tue Apr 12 05:53:58 PDT 2016",3[kxm/img0178.jpg],4[kxm/img0459.jpg],4[kxm/img0327.jpg],4[kxm/img0156.jpg],5[kxm/img0633.jpg],3[kxm/img0330.jpg],4[kxm/img0803.jpg],1[kxm/img0073.jpg*],4[kxm/img0628.jpg],5[kxm/img0612.jpg],2[kxm/img0453.jpg],4[kxm/img0094.jpg],4[kxm/img0029.jpg],5[kxm/img0016.jpg],5[kxm/img0321.jpg],4[kxm/img0485.jpg],4[kxm/img0246.jpg],3[kxm/img0569.jpg],3[kxm/img0308.jpg],4[kxm/img0546.jpg],4[kxm/img0553.jpg],5[kxm/img0231.jpg],3[kxm/img0495.jpg],4[kxm/img0506.jpg],2[kxm/img0271.jpg],4[kxm/img0693.jpg],3[kxm/img0793.jpg],2[kxm/img0806.jpg],2[kxm/img0008.jpg],3[kxm/img0251.jpg],2[kxm/img0081.jpg],
